X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-3.221191,47.36664,0,0,540,25,2023/05/18 16:28:05+02,,,,,,,,,,,,,,,,,,,,,
-3.220951,47.366738,0,0,541,21,2023/05/18 16:27:46+02,,,,,,,,,,,,,,,,,,,,,
-3.22097,47.366862,0,0,542,20,,,,,,,,,,,,,,,,,,,,,,
-3.22115,47.366949,0,0,543,22,2023/05/18 16:27:26+02,,,,,,,,,,,,,,,,,,,,,
-3.221286,47.367177,0,0,544,22,2023/05/18 16:27:04+02,,,,,,,,,,,,,,,,,,,,,
-3.221427,47.367411,0,0,545,22,,,,,,,,,,,,,,,,,,,,,,
-3.221586,47.367595,0,0,546,22,2023/05/18 16:26:26+02,,,,,,,,,,,,,,,,,,,,,
-3.221755,47.367713,0,0,547,20,2023/05/18 16:25:57+02,,,,,,,,,,,,,,,,,,,,,
-3.221842,47.367779,0,0,548,19,,,,,,,,,,,,,,,,,,,,,,
-3.221695,47.367895,0,0,549,16,,,,,,,,,,,,,,,,,,,,,,
-3.221886,47.367967,0,0,550,15,2023/05/18 16:24:59+02,,,,,,,,,,,,,,,,,,,,,
-3.221876,47.36809,0,0,551,12,,,,,,,,,,,,,,,,,,,,,,
-3.222161,47.368079,0,0,552,13,2023/05/18 16:23:55+02,,,,,,,,,,,,,,,,,,,,,
-3.22233,47.368284,0,0,553,9,2023/05/18 16:23:36+02,,,,,,,,,,,,,,,,,,,,,
-3.22242,47.368449,0,0,554,10,,,,,,,,,,,,,,,,,,,,,,
-3.222415,47.368614,0,0,555,12,,,,,,,,,,,,,,,,,,,,,,
-3.222263,47.368715,0,0,556,12,2023/05/18 16:22:40+02,,,,,,,,,,,,,,,,,,,,,
-3.22205,47.368904,0,0,557,12,2023/05/18 16:22:24+02,,,,,,,,,,,,,,,,,,,,,
-3.221553,47.369219,0,0,558,10,2023/05/18 16:21:15+02,,,,,,,,,,,,,,,,,,,,,
-3.221265,47.369372,0,0,559,9,2023/05/18 16:20:59+02,,,,,,,,,,,,,,,,,,,,,
-3.221186,47.369475,0,0,560,10,,,,,,,,,,,,,,,,,,,,,,
-3.221231,47.369607,0,0,561,11,2023/05/18 16:20:40+02,,,,,,,,,,,,,,,,,,,,,
-3.221297,47.369858,0,0,562,14,2023/05/18 16:19:49+02,,,,,,,,,,,,,,,,,,,,,
-3.221344,47.370082,0,0,563,16,2023/05/18 16:19:32+02,,,,,,,,,,,,,,,,,,,,,
-3.221315,47.370282,0,0,564,14,2023/05/18 16:19:15+02,,,,,,,,,,,,,,,,,,,,,
-3.221237,47.370551,0,0,565,12,2023/05/18 16:18:58+02,,,,,,,,,,,,,,,,,,,,,
-3.221191,47.370791,0,0,566,11,2023/05/18 16:18:36+02,,,,,,,,,,,,,,,,,,,,,
-3.22125,47.370993,0,0,567,11,2023/05/18 16:17:38+02,,,,,,,,,,,,,,,,,,,,,
-3.221299,47.371217,0,0,568,12,2023/05/18 16:17:23+02,,,,,,,,,,,,,,,,,,,,,
-3.221253,47.371415,0,0,569,13,,,,,,,,,,,,,,,,,,,,,,
-3.221207,47.371468,0,0,570,13,,,,,,,,,,,,,,,,,,,,,,
-3.221093,47.371492,0,0,571,12,2023/05/18 16:16:47+02,,,,,,,,,,,,,,,,,,,,,
-3.220918,47.371489,0,0,572,11,,,,,,,,,,,,,,,,,,,,,,
-3.220793,47.371508,0,0,573,10,,,,,,,,,,,,,,,,,,,,,,
-3.220742,47.371576,0,0,574,10,2023/05/18 16:16:24+02,,,,,,,,,,,,,,,,,,,,,
-3.220616,47.371714,0,0,575,10,,,,,,,,,,,,,,,,,,,,,,
-3.220532,47.37187,0,0,576,12,2023/05/18 16:16:07+02,,,,,,,,,,,,,,,,,,,,,
-3.220375,47.372062,0,0,577,12,2023/05/18 16:14:48+02,,,,,,,,,,,,,,,,,,,,,
-3.220227,47.37223,0,0,578,12,2023/05/18 16:14:26+02,,,,,,,,,,,,,,,,,,,,,
-3.220179,47.372305,0,0,579,13,,,,,,,,,,,,,,,,,,,,,,
-3.220045,47.372325,0,0,580,11,2023/05/18 16:14:09+02,,,,,,,,,,,,,,,,,,,,,
-3.2199,47.372355,0,0,581,11,,,,,,,,,,,,,,,,,,,,,,
-3.21978,47.372472,0,0,582,11,2023/05/18 16:13:50+02,,,,,,,,,,,,,,,,,,,,,
-3.219621,47.372677,0,0,583,10,2023/05/18 16:13:34+02,,,,,,,,,,,,,,,,,,,,,
-3.219523,47.372759,0,0,584,10,,,,,,,,,,,,,,,,,,,,,,
-3.219427,47.372894,0,0,585,10,2023/05/18 16:13:02+02,,,,,,,,,,,,,,,,,,,,,
-3.219223,47.373019,0,0,586,9,2023/05/18 16:12:36+02,,,,,,,,,,,,,,,,,,,,,
-3.21898,47.372968,0,0,587,7,,,,,,,,,,,,,,,,,,,,,,
-3.218842,47.372987,0,0,588,7,2023/05/18 16:10:54+02,,,,,,,,,,,,,,,,,,,,,
-3.218687,47.373112,0,0,589,6,,,,,,,,,,,,,,,,,,,,,,
-3.218643,47.373217,0,0,590,7,2023/05/18 16:10:33+02,,,,,,,,,,,,,,,,,,,,,
-3.218635,47.373445,0,0,591,8,2023/05/18 16:09:12+02,,,,,,,,,,,,,,,,,,,,,
-3.21861,47.373681,0,0,592,9,2023/05/18 16:08:53+02,,,,,,,,,,,,,,,,,,,,,
-3.21855,47.373902,0,0,593,10,2023/05/18 16:08:34+02,,,,,,,,,,,,,,,,,,,,,
-3.218555,47.374134,0,0,594,11,2023/05/18 16:08:17+02,,,,,,,,,,,,,,,,,,,,,
-3.218552,47.374364,0,0,595,10,2023/05/18 16:07:57+02,,,,,,,,,,,,,,,,,,,,,
-3.218595,47.374581,0,0,596,10,2023/05/18 16:07:39+02,,,,,,,,,,,,,,,,,,,,,
-3.218726,47.374568,0,0,597,12,2023/05/18 16:07:11+02,,,,,,,,,,,,,,,,,,,,,
-3.218888,47.374561,0,0,598,14,,,,,,,,,,,,,,,,,,,,,,
-3.218858,47.374667,0,0,599,13,2023/05/18 16:06:23+02,,,,,,,,,,,,,,,,,,,,,
-3.218863,47.374895,0,0,600,13,2023/05/18 16:06:04+02,,,,,,,,,,,,,,,,,,,,,
-3.218924,47.375125,0,0,601,13,2023/05/18 16:05:45+02,,,,,,,,,,,,,,,,,,,,,
-3.219048,47.375342,0,0,602,14,2023/05/18 16:05:25+02,,,,,,,,,,,,,,,,,,,,,
-3.219135,47.375567,0,0,603,14,2023/05/18 16:05:09+02,,,,,,,,,,,,,,,,,,,,,
-3.219227,47.375721,0,0,604,14,,,,,,,,,,,,,,,,,,,,,,
-3.219391,47.375772,0,0,605,15,2023/05/18 16:04:51+02,,,,,,,,,,,,,,,,,,,,,
-3.219698,47.375812,0,0,606,18,2023/05/18 16:04:35+02,,,,,,,,,,,,,,,,,,,,,
-3.219988,47.375934,0,0,607,21,2023/05/18 16:04:16+02,,,,,,,,,,,,,,,,,,,,,
-3.220078,47.376152,0,0,608,23,2023/05/18 16:03:56+02,,,,,,,,,,,,,,,,,,,,,
-3.220078,47.376152,0,0,609,23,2023/05/18 16:03:33+02,,,,,,,,,,,,,,,,,,,,,
-3.219785,47.376259,0,0,610,20,2023/05/18 16:03:12+02,,,,,,,,,,,,,,,,,,,,,
-3.219456,47.376305,0,0,611,17,2023/05/18 16:02:46+02,,,,,,,,,,,,,,,,,,,,,
-3.219171,47.37643,0,0,612,15,2023/05/18 16:02:20+02,,,,,,,,,,,,,,,,,,,,,
-3.218886,47.376565,0,0,613,13,2023/05/18 16:01:57+02,,,,,,,,,,,,,,,,,,,,,
-3.218646,47.376725,0,0,614,12,2023/05/18 16:01:39+02,,,,,,,,,,,,,,,,,,,,,
-3.218532,47.376823,0,0,615,11,,,,,,,,,,,,,,,,,,,,,,
-3.218536,47.376962,0,0,616,12,2023/05/18 16:01:17+02,,,,,,,,,,,,,,,,,,,,,
-3.218591,47.377092,0,0,617,13,,,,,,,,,,,,,,,,,,,,,,
-3.218726,47.37718,0,0,618,15,2023/05/18 16:00:26+02,,,,,,,,,,,,,,,,,,,,,
-3.219116,47.377223,0,0,619,21,2023/05/18 15:59:59+02,,,,,,,,,,,,,,,,,,,,,
-3.219286,47.377271,0,0,620,23,,,,,,,,,,,,,,,,,,,,,,
-3.219241,47.377445,0,0,621,24,2023/05/18 15:59:37+02,,,,,,,,,,,,,,,,,,,,,
-3.21932,47.377674,0,0,622,25,2023/05/18 15:59:19+02,,,,,,,,,,,,,,,,,,,,,
-3.219293,47.377908,0,0,623,25,2023/05/18 15:59:05+02,,,,,,,,,,,,,,,,,,,,,
-3.219218,47.378115,0,0,624,25,2023/05/18 15:58:45+02,,,,,,,,,,,,,,,,,,,,,
-3.219176,47.37835,0,0,625,25,2023/05/18 15:58:28+02,,,,,,,,,,,,,,,,,,,,,
-3.219221,47.378591,0,0,626,21,2023/05/18 15:58:08+02,,,,,,,,,,,,,,,,,,,,,
-3.219509,47.378726,0,0,627,20,2023/05/18 15:57:49+02,,,,,,,,,,,,,,,,,,,,,
-3.219811,47.37889,0,0,628,19,2023/05/18 15:57:34+02,,,,,,,,,,,,,,,,,,,,,
-3.220125,47.378978,0,0,629,18,2023/05/18 15:57:17+02,,,,,,,,,,,,,,,,,,,,,
-3.220289,47.379051,0,0,630,17,,,,,,,,,,,,,,,,,,,,,,
-3.220463,47.378992,0,0,631,18,2023/05/18 15:56:58+02,,,,,,,,,,,,,,,,,,,,,
-3.220773,47.378925,0,0,632,19,2023/05/18 15:56:42+02,,,,,,,,,,,,,,,,,,,,,
-3.221111,47.378879,0,0,633,19,2023/05/18 15:56:27+02,,,,,,,,,,,,,,,,,,,,,
-3.221445,47.378837,0,0,634,18,2023/05/18 15:56:10+02,,,,,,,,,,,,,,,,,,,,,
-3.221758,47.378757,0,0,635,19,2023/05/18 15:55:54+02,,,,,,,,,,,,,,,,,,,,,
-3.222066,47.378641,0,0,636,20,2023/05/18 15:55:36+02,,,,,,,,,,,,,,,,,,,,,
-3.222254,47.378431,0,0,637,25,2023/05/18 15:55:20+02,,,,,,,,,,,,,,,,,,,,,
-3.222427,47.378332,0,0,638,27,,,,,,,,,,,,,,,,,,,,,,
-3.222606,47.378412,0,0,639,23,2023/05/18 15:54:58+02,,,,,,,,,,,,,,,,,,,,,
-3.222772,47.378452,0,0,640,20,,,,,,,,,,,,,,,,,,,,,,
-3.22289,47.378349,0,0,641,20,2023/05/18 15:54:38+02,,,,,,,,,,,,,,,,,,,,,
-3.223069,47.378138,0,0,642,21,2023/05/18 15:54:20+02,,,,,,,,,,,,,,,,,,,,,
-3.223214,47.378047,0,0,643,21,,,,,,,,,,,,,,,,,,,,,,
-3.223359,47.378032,0,0,644,20,2023/05/18 15:54:02+02,,,,,,,,,,,,,,,,,,,,,
-3.223671,47.377942,0,0,645,19,2023/05/18 15:53:43+02,,,,,,,,,,,,,,,,,,,,,
-3.22402,47.37794,0,0,646,17,2023/05/18 15:53:24+02,,,,,,,,,,,,,,,,,,,,,
-3.224351,47.377907,0,0,647,15,2023/05/18 15:53:08+02,,,,,,,,,,,,,,,,,,,,,
-3.224545,47.377851,0,0,648,14,,,,,,,,,,,,,,,,,,,,,,
-3.22469,47.377907,0,0,649,11,2023/05/18 15:52:38+02,,,,,,,,,,,,,,,,,,,,,
-3.224858,47.377828,0,0,650,11,,,,,,,,,,,,,,,,,,,,,,
-3.224983,47.377799,0,0,651,10,2023/05/18 15:52:00+02,,,,,,,,,,,,,,,,,,,,,
-3.225068,47.377579,0,0,652,14,2023/05/18 15:51:42+02,,,,,,,,,,,,,,,,,,,,,
-3.225179,47.377355,0,0,653,16,2023/05/18 15:50:25+02,,,,,,,,,,,,,,,,,,,,,
-3.225356,47.377133,0,0,654,15,2023/05/18 15:50:03+02,,,,,,,,,,,,,,,,,,,,,
-3.225489,47.376967,0,0,655,15,,,,,,,,,,,,,,,,,,,,,,
-3.22554,47.376956,0,0,656,15,,,,,,,,,,,,,,,,,,,,,,
-3.225539,47.37704,0,0,657,14,2023/05/18 15:49:34+02,,,,,,,,,,,,,,,,,,,,,
-3.225805,47.377078,0,0,658,12,,,,,,,,,,,,,,,,,,,,,,
-3.226015,47.37732,0,0,659,13,2023/05/18 15:48:19+02,,,,,,,,,,,,,,,,,,,,,
-3.22598,47.377554,0,0,660,12,2023/05/18 15:48:02+02,,,,,,,,,,,,,,,,,,,,,
-3.225913,47.377789,0,0,661,9,2023/05/18 15:47:20+02,,,,,,,,,,,,,,,,,,,,,
-3.225958,47.378016,0,0,662,7,2023/05/18 15:47:02+02,,,,,,,,,,,,,,,,,,,,,
-3.226236,47.378154,0,0,663,8,2023/05/18 15:46:37+02,,,,,,,,,,,,,,,,,,,,,
-3.226415,47.377964,0,0,664,12,2023/05/18 15:45:35+02,,,,,,,,,,,,,,,,,,,,,
-3.226729,47.377877,0,0,665,16,2023/05/18 15:45:06+02,,,,,,,,,,,,,,,,,,,,,
-3.22689,47.377906,0,0,666,17,,,,,,,,,,,,,,,,,,,,,,
-3.22703,47.378058,0,0,667,15,2023/05/18 15:44:44+02,,,,,,,,,,,,,,,,,,,,,
-3.227204,47.378052,0,0,668,16,,,,,,,,,,,,,,,,,,,,,,
-3.227347,47.37815,0,0,669,16,2023/05/18 15:44:24+02,,,,,,,,,,,,,,,,,,,,,
-3.227654,47.378151,0,0,670,18,2023/05/18 15:44:03+02,,,,,,,,,,,,,,,,,,,,,
-3.227828,47.378123,0,0,671,19,,,,,,,,,,,,,,,,,,,,,,
-3.227996,47.378182,0,0,672,20,2023/05/18 15:43:23+02,,,,,,,,,,,,,,,,,,,,,
-3.228271,47.378324,0,0,673,20,2023/05/18 15:42:58+02,,,,,,,,,,,,,,,,,,,,,
-3.228566,47.378429,0,0,674,20,2023/05/18 15:42:39+02,,,,,,,,,,,,,,,,,,,,,
-3.22883,47.378584,0,0,675,18,2023/05/18 15:42:21+02,,,,,,,,,,,,,,,,,,,,,
-3.229101,47.378741,0,0,676,15,2023/05/18 15:42:01+02,,,,,,,,,,,,,,,,,,,,,
-3.229172,47.378793,0,0,677,14,,,,,,,,,,,,,,,,,,,,,,
-3.22917,47.378886,0,0,678,12,,,,,,,,,,,,,,,,,,,,,,
-3.229614,47.378831,0,0,679,12,2023/05/18 15:41:14+02,,,,,,,,,,,,,,,,,,,,,
-3.229864,47.378714,0,0,680,15,2023/05/18 15:40:57+02,,,,,,,,,,,,,,,,,,,,,
-3.230033,47.378598,0,0,681,18,2023/05/18 15:40:37+02,,,,,,,,,,,,,,,,,,,,,
-3.230307,47.378454,0,0,682,22,2023/05/18 15:40:20+02,,,,,,,,,,,,,,,,,,,,,
-3.230594,47.378297,0,0,683,24,2023/05/18 15:40:05+02,,,,,,,,,,,,,,,,,,,,,
-3.231227,47.378335,0,0,684,25,2023/05/18 15:39:32+02,,,,,,,,,,,,,,,,,,,,,
-3.231505,47.378466,0,0,685,23,2023/05/18 15:39:13+02,,,,,,,,,,,,,,,,,,,,,
-3.23163,47.378682,0,0,686,18,2023/05/18 15:38:51+02,,,,,,,,,,,,,,,,,,,,,
-3.23182,47.37887,0,0,687,13,2023/05/18 15:38:27+02,,,,,,,,,,,,,,,,,,,,,
-3.23197,47.37887,0,0,688,13,,,,,,,,,,,,,,,,,,,,,,
-3.232145,47.37897,0,0,689,11,2023/05/18 15:37:56+02,,,,,,,,,,,,,,,,,,,,,
-3.232466,47.378957,0,0,690,12,2023/05/18 15:37:32+02,,,,,,,,,,,,,,,,,,,,,
-3.23269,47.378834,0,0,691,14,2023/05/18 15:37:10+02,,,,,,,,,,,,,,,,,,,,,
-3.232841,47.378606,0,0,692,19,2023/05/18 15:36:19+02,,,,,,,,,,,,,,,,,,,,,
-3.233223,47.378649,0,0,693,18,2023/05/18 15:36:01+02,,,,,,,,,,,,,,,,,,,,,
-3.23354,47.378579,0,0,694,19,2023/05/18 15:35:37+02,,,,,,,,,,,,,,,,,,,,,
-3.233735,47.378577,0,0,695,18,,,,,,,,,,,,,,,,,,,,,,
-3.233826,47.3787,0,0,696,15,2023/05/18 15:35:07+02,,,,,,,,,,,,,,,,,,,,,
-3.233794,47.378932,0,0,697,9,2023/05/18 15:34:48+02,,,,,,,,,,,,,,,,,,,,,
-3.234078,47.379055,0,0,698,4,2023/05/18 15:34:21+02,,,,,,,,,,,,,,,,,,,,,
-3.234368,47.379186,0,0,699,0,2023/05/18 15:34:00+02,,,,,,,,,,,,,,,,,,,,,
-3.234465,47.379038,0,0,700,4,,,,,,,,,,,,,,,,,,,,,,
-3.234657,47.379019,0,0,701,4,2023/05/18 15:32:52+02,,,,,,,,,,,,,,,,,,,,,
-3.234949,47.379114,0,0,702,1,2023/05/18 15:32:31+02,,,,,,,,,,,,,,,,,,,,,
-3.235106,47.379127,0,0,703,2,,,,,,,,,,,,,,,,,,,,,,
-3.235231,47.378989,0,0,704,5,2023/05/18 15:32:01+02,,,,,,,,,,,,,,,,,,,,,
-3.235369,47.378793,0,0,705,9,2023/05/18 15:31:40+02,,,,,,,,,,,,,,,,,,,,,
-3.235539,47.378608,0,0,706,11,2023/05/18 15:31:21+02,,,,,,,,,,,,,,,,,,,,,
-3.235751,47.37841,0,0,707,11,2023/05/18 15:31:04+02,,,,,,,,,,,,,,,,,,,,,
-3.235853,47.378248,0,0,708,12,,,,,,,,,,,,,,,,,,,,,,
-3.235919,47.378213,0,0,709,13,,,,,,,,,,,,,,,,,,,,,,
-3.235973,47.378241,0,0,710,13,2023/05/18 15:30:45+02,,,,,,,,,,,,,,,,,,,,,
-3.236291,47.378309,0,0,711,15,2023/05/18 15:30:21+02,,,,,,,,,,,,,,,,,,,,,
-3.236327,47.37844,0,0,712,14,,,,,,,,,,,,,,,,,,,,,,
-3.236355,47.378505,0,0,713,14,,,,,,,,,,,,,,,,,,,,,,
-3.23653,47.3785,0,0,714,15,2023/05/18 15:29:55+02,,,,,,,,,,,,,,,,,,,,,
-3.236608,47.378724,0,0,715,13,2023/05/18 15:29:24+02,,,,,,,,,,,,,,,,,,,,,
-3.236705,47.378839,0,0,716,13,,,,,,,,,,,,,,,,,,,,,,
-3.23685,47.378842,0,0,717,14,2023/05/18 15:29:08+02,,,,,,,,,,,,,,,,,,,,,
-3.237099,47.378828,0,0,718,15,2023/05/18 15:28:50+02,,,,,,,,,,,,,,,,,,,,,
-3.237368,47.378916,0,0,719,15,2023/05/18 15:28:24+02,,,,,,,,,,,,,,,,,,,,,
-3.237618,47.379067,0,0,720,13,2023/05/18 15:28:01+02,,,,,,,,,,,,,,,,,,,,,
-3.237818,47.379192,0,0,721,11,,,,,,,,,,,,,,,,,,,,,,
-3.237796,47.379266,0,0,722,11,2023/05/18 15:27:35+02,,,,,,,,,,,,,,,,,,,,,
-3.237731,47.379489,0,0,723,11,2023/05/18 15:26:44+02,,,,,,,,,,,,,,,,,,,,,
-3.237652,47.379718,0,0,724,11,2023/05/18 15:26:28+02,,,,,,,,,,,,,,,,,,,,,
-3.237385,47.379751,0,0,725,10,,,,,,,,,,,,,,,,,,,,,,
-3.237258,47.37988,0,0,726,10,,,,,,,,,,,,,,,,,,,,,,
-3.237051,47.380022,0,0,727,9,2023/05/18 15:25:32+02,,,,,,,,,,,,,,,,,,,,,
-3.237032,47.380223,0,0,728,10,2023/05/18 15:24:54+02,,,,,,,,,,,,,,,,,,,,,
-3.237168,47.380447,0,0,729,12,2023/05/18 15:24:38+02,,,,,,,,,,,,,,,,,,,,,
-3.23718,47.38068,0,0,730,13,2023/05/18 15:24:14+02,,,,,,,,,,,,,,,,,,,,,
-3.237113,47.380909,0,0,731,13,2023/05/18 15:23:57+02,,,,,,,,,,,,,,,,,,,,,
-3.236921,47.3811,0,0,732,11,2023/05/18 15:23:35+02,,,,,,,,,,,,,,,,,,,,,
-3.237049,47.381327,0,0,733,12,2023/05/18 15:23:17+02,,,,,,,,,,,,,,,,,,,,,
-3.237138,47.381524,0,0,734,12,2023/05/18 15:23:01+02,,,,,,,,,,,,,,,,,,,,,
-3.23724,47.381622,0,0,735,13,,,,,,,,,,,,,,,,,,,,,,
-3.237374,47.381661,0,0,736,15,,,,,,,,,,,,,,,,,,,,,,
-3.237683,47.381786,0,0,737,15,2023/05/18 15:22:24+02,,,,,,,,,,,,,,,,,,,,,
-3.237916,47.381949,0,0,738,13,2023/05/18 15:21:37+02,,,,,,,,,,,,,,,,,,,,,
-3.23808,47.382049,0,0,739,11,,,,,,,,,,,,,,,,,,,,,,
-3.238195,47.382052,0,0,740,11,,,,,,,,,,,,,,,,,,,,,,
-3.238243,47.382002,0,0,741,13,2023/05/18 15:21:10+02,,,,,,,,,,,,,,,,,,,,,
-3.238576,47.382032,0,0,742,12,2023/05/18 15:20:37+02,,,,,,,,,,,,,,,,,,,,,
-3.238823,47.382187,0,0,743,8,2023/05/18 15:20:20+02,,,,,,,,,,,,,,,,,,,,,
-3.238838,47.382309,0,0,744,5,,,,,,,,,,,,,,,,,,,,,,
-3.239123,47.382269,0,0,745,6,2023/05/18 15:19:42+02,,,,,,,,,,,,,,,,,,,,,
-3.239455,47.382312,0,0,746,10,2023/05/18 15:19:26+02,,,,,,,,,,,,,,,,,,,,,
-3.239698,47.382459,0,0,747,13,2023/05/18 15:18:55+02,,,,,,,,,,,,,,,,,,,,,
-3.239988,47.382452,0,0,748,19,2023/05/18 15:18:38+02,,,,,,,,,,,,,,,,,,,,,
-3.240303,47.382524,0,0,749,20,2023/05/18 15:18:20+02,,,,,,,,,,,,,,,,,,,,,
-3.240638,47.382561,0,0,750,21,2023/05/18 15:18:00+02,,,,,,,,,,,,,,,,,,,,,
-3.24098,47.382669,0,0,751,19,2023/05/18 15:17:40+02,,,,,,,,,,,,,,,,,,,,,
-3.241062,47.382727,0,0,752,18,,,,,,,,,,,,,,,,,,,,,,
-3.241026,47.382847,0,0,753,15,2023/05/18 15:17:10+02,,,,,,,,,,,,,,,,,,,,,
-3.241213,47.38285,0,0,754,15,,,,,,,,,,,,,,,,,,,,,,
-3.241214,47.382904,0,0,755,14,,,,,,,,,,,,,,,,,,,,,,
-3.241338,47.382906,0,0,756,15,,,,,,,,,,,,,,,,,,,,,,
-3.241295,47.382957,0,0,757,13,,,,,,,,,,,,,,,,,,,,,,
-3.241412,47.382977,0,0,758,13,2023/05/18 15:16:30+02,,,,,,,,,,,,,,,,,,,,,
-3.241726,47.382925,0,0,759,16,2023/05/18 15:16:10+02,,,,,,,,,,,,,,,,,,,,,
-3.241897,47.382978,0,0,760,16,,,,,,,,,,,,,,,,,,,,,,
-3.241908,47.383114,0,0,761,14,2023/05/18 15:15:51+02,,,,,,,,,,,,,,,,,,,,,
-3.241982,47.383295,0,0,762,12,,,,,,,,,,,,,,,,,,,,,,
-3.24214,47.383284,0,0,763,13,,,,,,,,,,,,,,,,,,,,,,
-3.242246,47.383328,0,0,764,14,,,,,,,,,,,,,,,,,,,,,,
-3.242353,47.383391,0,0,765,15,2023/05/18 15:14:36+02,,,,,,,,,,,,,,,,,,,,,
-3.242502,47.383557,0,0,766,16,2023/05/18 15:14:17+02,,,,,,,,,,,,,,,,,,,,,
-3.24262,47.38375,0,0,767,17,2023/05/18 15:13:59+02,,,,,,,,,,,,,,,,,,,,,
-3.242476,47.383957,0,0,768,16,2023/05/18 15:13:17+02,,,,,,,,,,,,,,,,,,,,,
-3.24241,47.384054,0,0,769,15,,,,,,,,,,,,,,,,,,,,,,
-3.242443,47.384184,0,0,770,15,2023/05/18 15:12:58+02,,,,,,,,,,,,,,,,,,,,,
-3.242451,47.384414,0,0,771,15,2023/05/18 15:12:39+02,,,,,,,,,,,,,,,,,,,,,
-3.242455,47.384649,0,0,772,14,2023/05/18 15:12:19+02,,,,,,,,,,,,,,,,,,,,,
-3.242431,47.384879,0,0,773,13,2023/05/18 15:11:59+02,,,,,,,,,,,,,,,,,,,,,
-3.242491,47.385111,0,0,774,12,2023/05/18 15:11:42+02,,,,,,,,,,,,,,,,,,,,,
-3.242588,47.38533,0,0,775,11,2023/05/18 15:11:23+02,,,,,,,,,,,,,,,,,,,,,
-3.242694,47.385436,0,0,776,11,,,,,,,,,,,,,,,,,,,,,,
-3.24285,47.385471,0,0,777,12,2023/05/18 15:11:02+02,,,,,,,,,,,,,,,,,,,,,
-3.243184,47.385459,0,0,778,16,2023/05/18 15:10:44+02,,,,,,,,,,,,,,,,,,,,,
-3.243398,47.385644,0,0,779,15,2023/05/18 15:10:26+02,,,,,,,,,,,,,,,,,,,,,
-3.243603,47.385834,0,0,780,15,2023/05/18 15:10:07+02,,,,,,,,,,,,,,,,,,,,,
-3.243635,47.38606,0,0,781,12,2023/05/18 15:09:51+02,,,,,,,,,,,,,,,,,,,,,
-3.243876,47.386217,0,0,782,11,2023/05/18 15:09:35+02,,,,,,,,,,,,,,,,,,,,,
-3.243945,47.386433,0,0,783,9,2023/05/18 15:08:12+02,,,,,,,,,,,,,,,,,,,,,
-3.244098,47.386531,0,0,784,8,,,,,,,,,,,,,,,,,,,,,,
-3.244226,47.386479,0,0,785,9,2023/05/18 15:07:34+02,,,,,,,,,,,,,,,,,,,,,
-3.24451,47.386339,0,0,786,11,2023/05/18 15:07:12+02,,,,,,,,,,,,,,,,,,,,,
-3.244673,47.386101,0,0,787,14,2023/05/18 15:06:55+02,,,,,,,,,,,,,,,,,,,,,
-3.244765,47.385932,0,0,788,15,2023/05/18 15:06:06+02,,,,,,,,,,,,,,,,,,,,,
-3.244928,47.385969,0,0,789,14,2023/05/18 15:05:40+02,,,,,,,,,,,,,,,,,,,,,
-3.244979,47.386127,0,0,790,14,,,,,,,,,,,,,,,,,,,,,,
-3.245015,47.386275,0,0,791,13,2023/05/18 15:05:19+02,,,,,,,,,,,,,,,,,,,,,
-3.245108,47.386441,0,0,792,13,2023/05/18 15:04:49+02,,,,,,,,,,,,,,,,,,,,,
-3.245199,47.386624,0,0,793,14,2023/05/18 15:04:34+02,,,,,,,,,,,,,,,,,,,,,
-3.245431,47.386555,0,0,794,17,2023/05/18 15:03:59+02,,,,,,,,,,,,,,,,,,,,,
-3.245764,47.38655,0,0,795,21,2023/05/18 15:03:38+02,,,,,,,,,,,,,,,,,,,,,
-3.246005,47.386778,0,0,796,19,2023/05/18 15:03:17+02,,,,,,,,,,,,,,,,,,,,,
-3.246132,47.3869,0,0,797,16,,,,,,,,,,,,,,,,,,,,,,
-3.246043,47.387014,0,0,798,13,2023/05/18 15:02:58+02,,,,,,,,,,,,,,,,,,,,,
-3.245971,47.387244,0,0,799,7,2023/05/18 15:02:36+02,,,,,,,,,,,,,,,,,,,,,
-3.246243,47.387382,0,0,800,3,2023/05/18 15:02:17+02,,,,,,,,,,,,,,,,,,,,,
-3.246571,47.387422,0,0,801,2,2023/05/18 15:02:00+02,,,,,,,,,,,,,,,,,,,,,
-3.246905,47.387461,0,0,802,2,2023/05/18 15:01:38+02,,,,,,,,,,,,,,,,,,,,,
-3.24711,47.387461,0,0,803,3,,,,,,,,,,,,,,,,,,,,,,
-3.247203,47.38739,0,0,804,5,2023/05/18 15:00:37+02,,,,,,,,,,,,,,,,,,,,,
-3.247283,47.38717,0,0,805,10,2023/05/18 15:00:21+02,,,,,,,,,,,,,,,,,,,,,
-3.247485,47.386982,0,0,806,15,2023/05/18 15:00:04+02,,,,,,,,,,,,,,,,,,,,,
-3.247681,47.386791,0,0,807,17,2023/05/18 14:59:34+02,,,,,,,,,,,,,,,,,,,,,
-3.248001,47.386729,0,0,808,15,2023/05/18 14:59:17+02,,,,,,,,,,,,,,,,,,,,,
